Timestamp,Source IP,Destination IP,Protocol,Length
1541233240.550746,52.85.90.206,192.168.50.8,6,66
1541233240.550928,192.168.50.8,52.85.90.206,6,60
1541233240.550940,192.168.50.8,52.85.90.206,6,60
1541233240.550941,192.168.50.8,52.85.90.206,6,60
1541233240.550942,192.168.50.8,52.85.90.206,6,60
1541233240.552197,192.168.50.8,52.85.90.206,6,571
1541233240.552201,192.168.50.8,52.85.90.206,6,571
1541233240.552495,192.168.50.8,4.2.2.4,17,73
1541233240.552497,192.168.50.8,4.2.2.4,17,73
1541233240.552615,192.168.50.8,4.2.2.4,17,69
1541233240.552628,192.168.50.8,4.2.2.4,17,69
1541233240.553141,192.168.50.8,52.85.90.206,6,571
1541233240.553144,192.168.50.8,52.85.90.206,6,571
1541233240.554100,4.2.2.4,192.168.50.8,17,178
1541233240.554103,4.2.2.4,192.168.50.8,17,178
1541233240.554563,192.168.50.8,4.2.2.4,17,75
1541233240.554566,192.168.50.8,4.2.2.4,17,75
1541233240.573646,4.2.2.4,192.168.50.8,17,89
1541233240.573649,4.2.2.4,192.168.50.8,17,89
1541233240.574199,192.168.50.8,4.2.2.4,17,73
1541233240.574202,192.168.50.8,4.2.2.4,17,73
1541233240.575646,4.2.2.4,192.168.50.8,17,349
1541233240.575649,4.2.2.4,192.168.50.8,17,349
1541233240.576185,192.168.50.8,4.2.2.4,17,83
1541233240.576187,192.168.50.8,4.2.2.4,17,83
1541233240.591478,52.85.90.206,192.168.50.8,6,60
1541233240.591480,52.85.90.206,192.168.50.8,6,60
1541233240.592692,52.85.90.206,192.168.50.8,6,60
1541233240.592694,52.85.90.206,192.168.50.8,6,60
1541233240.595552,4.2.2.4,192.168.50.8,17,89
1541233240.595555,4.2.2.4,192.168.50.8,17,89
1541233240.595875,52.85.90.206,192.168.50.8,6,1514
1541233240.595880,52.85.90.206,192.168.50.8,6,3500
1541233240.595883,52.85.90.206,192.168.50.8,6,2040
1541233240.595972,192.168.50.8,52.85.90.206,6,60
1541233240.595974,192.168.50.8,52.85.90.206,6,60
1541233240.596327,192.168.50.8,4.2.2.4,17,76
1541233240.596330,192.168.50.8,4.2.2.4,17,76
1541233240.597008,52.85.90.206,192.168.50.8,6,1514
1541233240.597014,52.85.90.206,192.168.50.8,6,1514
1541233240.597259,52.85.90.206,192.168.50.8,6,2040
1541233240.597263,52.85.90.206,192.168.50.8,6,2040
1541233240.597365,192.168.50.8,52.85.90.206,6,60
1541233240.597368,192.168.50.8,52.85.90.206,6,60
1541233240.597438,4.2.2.4,192.168.50.8,17,323
1541233240.597441,4.2.2.4,192.168.50.8,17,323
1541233240.598198,192.168.50.8,52.85.90.206,6,180
1541233240.598200,192.168.50.8,52.85.90.206,6,180
1541233240.598416,192.168.50.8,52.85.90.206,6,231
1541233240.598418,192.168.50.8,52.85.90.206,6,231
1541233240.599801,192.168.50.8,4.2.2.4,17,83
1541233240.599803,192.168.50.8,4.2.2.4,17,83
1541233240.600481,192.168.50.8,52.85.90.206,6,180
1541233240.600484,192.168.50.8,52.85.90.206,6,180
1541233240.601539,192.168.50.8,52.85.90.206,6,248
1541233240.601542,192.168.50.8,52.85.90.206,6,248
1541233240.617699,4.2.2.4,192.168.50.8,17,121
1541233240.617701,4.2.2.4,192.168.50.8,17,121
1541233240.618240,192.168.50.8,4.2.2.4,17,87
1541233240.618243,192.168.50.8,4.2.2.4,17,87
1541233240.618472,4.2.2.4,192.168.50.8,17,85
1541233240.618474,4.2.2.4,192.168.50.8,17,85
1541233240.618840,192.168.50.8,4.2.2.4,17,69
1541233240.618842,192.168.50.8,4.2.2.4,17,69
1541233240.620073,192.168.50.8,4.2.2.4,17,84
1541233240.620085,192.168.50.8,4.2.2.4,17,84
1541233240.620823,4.2.2.4,192.168.50.8,17,111
1541233240.620825,4.2.2.4,192.168.50.8,17,111
1541233240.621299,192.168.50.8,4.2.2.4,17,74
1541233240.621301,192.168.50.8,4.2.2.4,17,74
1541233240.621430,192.168.50.8,172.217.9.226,6,60
1541233240.621431,192.168.50.8,172.217.9.226,6,60
1541233240.637774,52.85.90.206,192.168.50.8,6,312
1541233240.637777,52.85.90.206,192.168.50.8,6,312
1541233240.638074,52.85.90.206,192.168.50.8,6,132
1541233240.638077,52.85.90.206,192.168.50.8,6,132
1541233240.638249,192.168.50.8,52.85.90.206,6,60
1541233240.638251,192.168.50.8,52.85.90.206,6,60
1541233240.638354,192.168.50.8,52.85.90.206,6,92
1541233240.638356,192.168.50.8,52.85.90.206,6,92
1541233240.639242,4.2.2.4,192.168.50.8,17,103
1541233240.639245,4.2.2.4,192.168.50.8,17,103
1541233240.639575,192.168.50.8,4.2.2.4,17,87
1541233240.639577,192.168.50.8,4.2.2.4,17,87
1541233240.639968,4.2.2.4,192.168.50.8,17,85
1541233240.639971,4.2.2.4,192.168.50.8,17,85
1541233240.640395,52.85.90.206,192.168.50.8,6,312
1541233240.640397,52.85.90.206,192.168.50.8,6,312
1541233240.640399,52.85.90.206,192.168.50.8,6,123
1541233240.640401,52.85.90.206,192.168.50.8,6,123
1541233240.640547,192.168.50.8,52.85.90.206,6,60
1541233240.640550,192.168.50.8,52.85.90.206,6,60
1541233240.640562,192.168.50.8,4.2.2.4,17,77
1541233240.640563,192.168.50.8,4.2.2.4,17,77
1541233240.640788,192.168.50.8,52.85.90.206,6,85
1541233240.640790,192.168.50.8,52.85.90.206,6,60
1541233240.640791,192.168.50.8,52.85.90.206,6,85
1541233240.640792,192.168.50.8,52.85.90.206,6,60
1541233240.640928,52.85.90.206,192.168.50.8,6,92
1541233240.640930,52.85.90.206,192.168.50.8,6,92
1541233240.641099,192.168.50.8,52.85.90.206,6,60
1541233240.641102,192.168.50.8,52.85.90.206,6,60
1541233240.641256,4.2.2.4,192.168.50.8,17,139
1541233240.641259,4.2.2.4,192.168.50.8,17,139
1541233240.641687,192.168.50.8,54.192.53.175,6,66
1541233240.641688,192.168.50.8,54.192.53.175,6,66
1541233240.642289,4.2.2.4,192.168.50.8,17,125
1541233240.642291,4.2.2.4,192.168.50.8,17,125
1541233240.642699,192.168.50.8,4.2.2.4,17,81
1541233240.642700,192.168.50.8,4.2.2.4,17,81
1541233240.660650,4.2.2.4,192.168.50.8,17,115
1541233240.660653,4.2.2.4,192.168.50.8,17,115
1541233240.661133,192.168.50.8,4.2.2.4,17,73
1541233240.661136,192.168.50.8,4.2.2.4,17,73
1541233240.661694,4.2.2.4,192.168.50.8,17,93
1541233240.661697,4.2.2.4,192.168.50.8,17,93
1541233240.662134,192.168.50.8,4.2.2.4,17,77
1541233240.662137,192.168.50.8,4.2.2.4,17,77
1541233240.663667,4.2.2.4,192.168.50.8,17,97
1541233240.663670,4.2.2.4,192.168.50.8,17,97
1541233240.664062,192.168.50.8,4.2.2.4,17,81
1541233240.664065,192.168.50.8,4.2.2.4,17,81
1541233240.680925,54.192.53.175,192.168.50.8,6,66
1541233240.680927,54.192.53.175,192.168.50.8,6,66
1541233240.681116,192.168.50.8,54.192.53.175,6,60
1541233240.681118,192.168.50.8,54.192.53.175,6,60
1541233240.682301,4.2.2.4,192.168.50.8,17,121
1541233240.682303,4.2.2.4,192.168.50.8,17,121
1541233240.682911,192.168.50.8,4.2.2.4,17,73
1541233240.682914,192.168.50.8,4.2.2.4,17,73
1541233240.683283,4.2.2.4,192.168.50.8,17,93
1541233240.683285,4.2.2.4,192.168.50.8,17,93
1541233240.683287,192.168.50.8,54.192.53.175,6,571
1541233240.683289,192.168.50.8,54.192.53.175,6,571
1541233240.683826,192.168.50.8,4.2.2.4,17,77
1541233240.683829,192.168.50.8,4.2.2.4,17,77
1541233240.685081,4.2.2.4,192.168.50.8,17,142
1541233240.685084,4.2.2.4,192.168.50.8,17,142
1541233240.685949,192.168.50.8,4.2.2.4,17,79
1541233240.685952,192.168.50.8,4.2.2.4,17,79
1541233240.703940,4.2.2.4,192.168.50.8,17,121
1541233240.703943,4.2.2.4,192.168.50.8,17,121
1541233240.704464,192.168.50.8,4.2.2.4,17,73
1541233240.704467,192.168.50.8,4.2.2.4,17,73
1541233240.704842,4.2.2.4,192.168.50.8,17,105
1541233240.704845,4.2.2.4,192.168.50.8,17,105
1541233240.705728,192.168.50.8,4.2.2.4,17,76
1541233240.705731,192.168.50.8,4.2.2.4,17,76
1541233240.706955,4.2.2.4,192.168.50.8,17,132
1541233240.706958,4.2.2.4,192.168.50.8,17,132
1541233240.707667,192.168.50.8,4.2.2.4,17,83
1541233240.707670,192.168.50.8,4.2.2.4,17,83
1541233240.720811,52.85.90.206,192.168.50.8,6,60
1541233240.720813,52.85.90.206,192.168.50.8,6,60
1541233240.722768,54.192.53.175,192.168.50.8,6,60
1541233240.722771,54.192.53.175,192.168.50.8,6,60
1541233240.726070,54.192.53.175,192.168.50.8,6,1514
1541233240.726077,54.192.53.175,192.168.50.8,6,1514
1541233240.726314,54.192.53.175,192.168.50.8,6,1514
1541233240.726320,54.192.53.175,192.168.50.8,6,2996
1541233240.726323,4.2.2.4,192.168.50.8,17,154
1541233240.726325,54.192.53.175,192.168.50.8,6,1536
1541233240.726327,4.2.2.4,192.168.50.8,17,154
1541233240.726512,192.168.50.8,54.192.53.175,6,60
1541233240.726514,192.168.50.8,54.192.53.175,6,60
1541233240.726918,4.2.2.4,192.168.50.8,17,108
1541233240.726921,4.2.2.4,192.168.50.8,17,108
1541233240.727294,192.168.50.8,4.2.2.4,17,80
1541233240.727297,192.168.50.8,4.2.2.4,17,80
1541233240.727600,192.168.50.8,4.2.2.4,17,76
1541233240.727603,192.168.50.8,4.2.2.4,17,76
1541233240.728632,4.2.2.4,192.168.50.8,17,99
1541233240.728634,4.2.2.4,192.168.50.8,17,99
1541233240.729217,192.168.50.8,4.2.2.4,17,83
1541233240.729220,192.168.50.8,4.2.2.4,17,83
1541233240.730391,192.168.50.8,54.192.53.175,6,180
1541233240.730394,192.168.50.8,54.192.53.175,6,180
1541233240.730518,192.168.50.8,54.192.53.175,6,441
1541233240.730521,192.168.50.8,54.192.53.175,6,441
1541233240.748323,4.2.2.4,192.168.50.8,17,135
1541233240.748326,4.2.2.4,192.168.50.8,17,135
1541233240.748777,4.2.2.4,192.168.50.8,17,108
1541233240.748780,4.2.2.4,192.168.50.8,17,108
1541233240.749044,192.168.50.8,4.2.2.4,17,85
1541233240.749046,192.168.50.8,4.2.2.4,17,85
1541233240.749394,192.168.50.8,4.2.2.4,17,76
1541233240.749397,192.168.50.8,4.2.2.4,17,76
1541233240.750192,4.2.2.4,192.168.50.8,17,144
1541233240.750194,4.2.2.4,192.168.50.8,17,144
1541233240.751361,192.168.50.8,4.2.2.4,17,88
1541233240.751364,192.168.50.8,4.2.2.4,17,88
1541233240.770326,54.192.53.175,192.168.50.8,6,296
1541233240.770328,54.192.53.175,192.168.50.8,6,296
1541233240.770331,4.2.2.4,192.168.50.8,17,101
1541233240.770332,4.2.2.4,192.168.50.8,17,101
1541233240.770624,4.2.2.4,192.168.50.8,17,135
1541233240.770627,4.2.2.4,192.168.50.8,17,135
1541233240.771281,192.168.50.8,4.2.2.4,17,85
1541233240.771284,192.168.50.8,4.2.2.4,17,85
1541233240.772480,54.192.53.175,192.168.50.8,6,903
1541233240.772484,4.2.2.4,192.168.50.8,17,104
1541233240.772485,54.192.53.175,192.168.50.8,6,903
1541233240.772487,4.2.2.4,192.168.50.8,17,104
1541233240.772601,192.168.50.8,54.192.53.175,6,60
1541233240.772604,192.168.50.8,54.192.53.175,6,60
1541233240.773076,192.168.50.8,4.2.2.4,17,88
1541233240.773079,192.168.50.8,4.2.2.4,17,88
1541233240.792472,4.2.2.4,192.168.50.8,17,146
1541233240.792475,4.2.2.4,192.168.50.8,17,146
1541233240.794294,4.2.2.4,192.168.50.8,17,169
1541233240.794297,4.2.2.4,192.168.50.8,17,169
1541233240.913041,74.208.236.171,192.168.50.8,6,1514
1541233240.913046,74.208.236.171,192.168.50.8,6,1514
1541233240.913282,74.208.236.171,192.168.50.8,6,1514
1541233240.913287,74.208.236.171,192.168.50.8,6,2974
1541233240.913293,74.208.236.171,192.168.50.8,6,1514
1541233240.913381,192.168.50.8,74.208.236.171,6,60
1541233240.913384,192.168.50.8,74.208.236.171,6,60
1541233240.913539,74.208.236.171,192.168.50.8,6,1514
1541233240.913543,74.208.236.171,192.168.50.8,6,2974
1541233240.913547,74.208.236.171,192.168.50.8,6,1514
1541233240.913612,192.168.50.8,74.208.236.171,6,60
1541233240.913615,192.168.50.8,74.208.236.171,6,60
1541233240.913785,74.208.236.171,192.168.50.8,6,1514
1541233240.913790,74.208.236.171,192.168.50.8,6,2974
1541233240.913794,74.208.236.171,192.168.50.8,6,1514
1541233240.913829,192.168.50.8,74.208.236.171,6,60
1541233240.913831,192.168.50.8,74.208.236.171,6,60
1541233240.914002,74.208.236.171,192.168.50.8,6,1362
1541233240.914005,74.208.236.171,192.168.50.8,6,1362
1541233240.932324,192.168.50.8,4.2.2.4,17,89
1541233240.932326,192.168.50.8,4.2.2.4,17,89
1541233240.953539,4.2.2.4,192.168.50.8,17,145
1541233240.953542,4.2.2.4,192.168.50.8,17,145
1541233240.954111,192.168.50.8,4.2.2.4,17,89
1541233240.954114,192.168.50.8,4.2.2.4,17,89
1541233240.975374,4.2.2.4,192.168.50.8,17,145
1541233240.975377,4.2.2.4,192.168.50.8,17,145
1541233240.975801,192.168.50.8,4.2.2.4,17,86
1541233240.975804,192.168.50.8,4.2.2.4,17,86
1541233240.996997,4.2.2.4,192.168.50.8,17,114
1541233240.997000,4.2.2.4,192.168.50.8,17,114
1541233241.120686,192.168.50.8,74.208.236.171,6,60
1541233241.120689,192.168.50.8,74.208.236.171,6,60
1541233241.267487,192.168.50.8,172.217.9.226,6,309
1541233241.267489,192.168.50.8,172.217.9.226,6,309
1541233241.267493,192.168.50.8,4.2.2.4,17,79
1541233241.267495,192.168.50.8,4.2.2.4,17,79
1541233241.267582,192.168.50.8,172.217.9.226,6,310
1541233241.267585,192.168.50.8,172.217.9.226,6,310
1541233241.267736,192.168.50.8,4.2.2.4,17,80
1541233241.267738,192.168.50.8,4.2.2.4,17,80
1541233241.288604,4.2.2.4,192.168.50.8,17,135
1541233241.288606,4.2.2.4,192.168.50.8,17,135
1541233241.288936,4.2.2.4,192.168.50.8,17,136
1541233241.288939,4.2.2.4,192.168.50.8,17,136
1541233241.289562,192.168.50.8,4.2.2.4,17,79
1541233241.289564,192.168.50.8,4.2.2.4,17,79
1541233241.289647,192.168.50.8,4.2.2.4,17,80
1541233241.289650,192.168.50.8,4.2.2.4,17,80
1541233241.307666,172.217.9.226,192.168.50.8,6,60
1541233241.307668,172.217.9.226,192.168.50.8,6,60
1541233241.308583,172.217.9.226,192.168.50.8,6,60
1541233241.308584,172.217.9.226,192.168.50.8,6,60
1541233241.310793,4.2.2.4,192.168.50.8,17,135
1541233241.310795,4.2.2.4,192.168.50.8,17,135
1541233241.310797,4.2.2.4,192.168.50.8,17,136
1541233241.310798,4.2.2.4,192.168.50.8,17,136
1541233241.324741,172.217.9.226,192.168.50.8,6,451
1541233241.324744,172.217.9.226,192.168.50.8,6,451
1541233241.325171,172.217.9.226,192.168.50.8,6,392
1541233241.325173,172.217.9.226,192.168.50.8,6,392
1541233241.325341,192.168.50.8,172.217.9.226,6,60
1541233241.325342,192.168.50.8,172.217.9.226,6,60
1541233241.325518,172.217.9.226,192.168.50.8,6,271
1541233241.325520,172.217.9.226,192.168.50.8,6,271
1541233241.325765,172.217.9.226,192.168.50.8,6,100
1541233241.325766,172.217.9.226,192.168.50.8,6,100
1541233241.325887,192.168.50.8,172.217.9.226,6,60
1541233241.325888,192.168.50.8,172.217.9.226,6,60
1541233241.326040,192.168.50.8,172.217.9.226,6,100
1541233241.326042,192.168.50.8,172.217.9.226,6,100
1541233241.326128,172.217.9.226,192.168.50.8,6,451
1541233241.326130,172.217.9.226,192.168.50.8,6,451
1541233241.326416,172.217.9.226,192.168.50.8,6,271
1541233241.326418,172.217.9.226,192.168.50.8,6,271
1541233241.326603,192.168.50.8,172.217.9.226,6,60
1541233241.326604,192.168.50.8,172.217.9.226,6,60
1541233241.326788,172.217.9.226,192.168.50.8,6,294
1541233241.326790,172.217.9.226,192.168.50.8,6,294
1541233241.327081,172.217.9.226,192.168.50.8,6,100
1541233241.327084,172.217.9.226,192.168.50.8,6,100
1541233241.327198,192.168.50.8,172.217.9.226,6,60
1541233241.327201,192.168.50.8,172.217.9.226,6,60
1541233241.327235,192.168.50.8,172.217.9.226,6,100
1541233241.327236,192.168.50.8,172.217.9.226,6,100
1541233241.361083,192.168.50.8,4.2.2.4,17,85
1541233241.361086,192.168.50.8,4.2.2.4,17,85
1541233241.361325,192.168.50.8,4.2.2.4,17,87
1541233241.361328,192.168.50.8,4.2.2.4,17,87
1541233241.361501,192.168.50.8,4.2.2.4,17,87
1541233241.361504,192.168.50.8,4.2.2.4,17,87
1541233241.382349,4.2.2.4,192.168.50.8,17,144
1541233241.382352,4.2.2.4,192.168.50.8,17,144
1541233241.382429,4.2.2.4,192.168.50.8,17,128
1541233241.382432,4.2.2.4,192.168.50.8,17,128
1541233241.382679,4.2.2.4,192.168.50.8,17,128
1541233241.382682,4.2.2.4,192.168.50.8,17,128
1541233241.382897,192.168.50.8,172.217.12.193,6,66
1541233241.382900,192.168.50.8,172.217.12.193,6,66
1541233241.383155,192.168.50.8,4.2.2.4,17,92
1541233241.383158,192.168.50.8,4.2.2.4,17,92
1541233241.383298,192.168.50.8,172.217.9.226,6,66
1541233241.383301,192.168.50.8,172.217.9.226,6,66
1541233241.383303,192.168.50.8,4.2.2.4,17,87
1541233241.383322,192.168.50.8,4.2.2.4,17,87
1541233241.412597,4.2.2.4,192.168.50.8,17,108
1541233241.412600,4.2.2.4,192.168.50.8,17,108
1541233241.412601,4.2.2.4,192.168.50.8,17,128
1541233241.412602,4.2.2.4,192.168.50.8,17,128
1541233241.412604,172.217.9.226,192.168.50.8,6,60
1541233241.412605,172.217.9.226,192.168.50.8,6,60
1541233241.416832,172.217.9.226,192.168.50.8,6,60
1541233241.416834,172.217.9.226,192.168.50.8,6,60
1541233241.427341,172.217.12.193,192.168.50.8,6,66
1541233241.427343,172.217.12.193,192.168.50.8,6,66
1541233241.427345,172.217.9.226,192.168.50.8,6,66
1541233241.427345,172.217.9.226,192.168.50.8,6,66
1541233241.427564,192.168.50.8,172.217.12.193,6,60
1541233241.427567,192.168.50.8,172.217.9.226,6,60
1541233241.427568,192.168.50.8,172.217.12.193,6,60
1541233241.427568,192.168.50.8,172.217.9.226,6,60
1541233241.428644,192.168.50.8,172.217.12.193,6,571
1541233241.428647,192.168.50.8,172.217.12.193,6,571
1541233241.429679,192.168.50.8,172.217.9.226,6,571
1541233241.429682,192.168.50.8,172.217.9.226,6,571
1541233241.469766,172.217.12.193,192.168.50.8,6,60
1541233241.469768,172.217.12.193,192.168.50.8,6,60
1541233241.470873,172.217.9.226,192.168.50.8,6,60
1541233241.470876,172.217.9.226,192.168.50.8,6,60
1541233241.484031,172.217.12.193,192.168.50.8,6,1484
1541233241.484035,172.217.12.193,192.168.50.8,6,1484
1541233241.484288,172.217.12.193,192.168.50.8,6,1333
1541233241.484291,172.217.12.193,192.168.50.8,6,1333
1541233241.484416,192.168.50.8,172.217.12.193,6,60
1541233241.484418,192.168.50.8,172.217.12.193,6,60
1541233241.485203,192.168.50.8,172.217.12.193,6,147
1541233241.485204,192.168.50.8,172.217.12.193,6,147
1541233241.485349,172.217.9.226,192.168.50.8,6,1484
1541233241.485356,172.217.9.226,192.168.50.8,6,1484
1541233241.485590,172.217.9.226,192.168.50.8,6,1150
1541233241.485593,172.217.9.226,192.168.50.8,6,1150
1541233241.485734,192.168.50.8,172.217.9.226,6,60
1541233241.485736,192.168.50.8,172.217.9.226,6,60
1541233241.487315,192.168.50.8,172.217.9.226,6,147
1541233241.487317,192.168.50.8,172.217.9.226,6,147
1541233241.487445,192.168.50.8,172.217.12.193,6,231
1541233241.487446,192.168.50.8,172.217.12.193,6,231
1541233241.487722,192.168.50.8,172.217.9.226,6,231
1541233241.487725,192.168.50.8,172.217.9.226,6,231
1541233241.487726,192.168.50.8,172.217.9.226,6,1069
1541233241.487727,192.168.50.8,172.217.9.226,6,1069
1541233241.526338,172.217.12.193,192.168.50.8,6,338
1541233241.526340,172.217.12.193,192.168.50.8,6,338
1541233241.526847,172.217.12.193,192.168.50.8,6,123
1541233241.526849,172.217.12.193,192.168.50.8,6,123
1541233241.527013,192.168.50.8,172.217.12.193,6,60
1541233241.527016,192.168.50.8,172.217.12.193,6,60
1541233241.527117,192.168.50.8,172.217.12.193,6,92
1541233241.527119,192.168.50.8,172.217.12.193,6,92
1541233241.528360,172.217.12.193,192.168.50.8,6,92
1541233241.528362,172.217.12.193,192.168.50.8,6,92
1541233241.528712,172.217.9.226,192.168.50.8,6,338
1541233241.528714,172.217.9.226,192.168.50.8,6,338
1541233241.529029,172.217.9.226,192.168.50.8,6,123
1541233241.529031,172.217.9.226,192.168.50.8,6,123
1541233241.529032,172.217.9.226,192.168.50.8,6,92
1541233241.529033,172.217.9.226,192.168.50.8,6,92
1541233241.529169,192.168.50.8,172.217.9.226,6,60
1541233241.529172,192.168.50.8,172.217.9.226,6,60
1541233241.529229,192.168.50.8,172.217.9.226,6,92
1541233241.529231,192.168.50.8,172.217.9.226,6,92
1541233241.569517,172.217.9.226,192.168.50.8,6,60
1541233241.569520,172.217.9.226,192.168.50.8,6,60
1541233241.570306,172.217.9.226,192.168.50.8,6,60
1541233241.570307,172.217.9.226,192.168.50.8,6,60
1541233241.611618,172.217.12.193,192.168.50.8,6,60
1541233241.611621,172.217.12.193,192.168.50.8,6,60
1541233241.704470,172.217.9.226,192.168.50.8,6,451
1541233241.704473,172.217.9.226,192.168.50.8,6,451
1541233241.705039,172.217.9.226,192.168.50.8,6,1101
1541233241.705041,172.217.9.226,192.168.50.8,6,1101
1541233241.705147,192.168.50.8,172.217.9.226,6,60
1541233241.705149,192.168.50.8,172.217.9.226,6,60
1541233241.707386,172.217.9.226,192.168.50.8,6,92
1541233241.707389,172.217.9.226,192.168.50.8,6,92
1541233241.708119,172.217.9.226,192.168.50.8,6,100
1541233241.708121,172.217.9.226,192.168.50.8,6,100
1541233241.708274,192.168.50.8,172.217.9.226,6,60
1541233241.708277,192.168.50.8,172.217.9.226,6,60
1541233241.708389,192.168.50.8,172.217.9.226,6,100
1541233241.708391,192.168.50.8,172.217.9.226,6,100
1541233241.744651,192.168.50.8,172.217.12.193,6,60
1541233241.744654,192.168.50.8,172.217.12.193,6,60
1541233241.760586,192.168.50.8,4.2.2.4,17,85
1541233241.760589,192.168.50.8,4.2.2.4,17,85
1541233241.761671,192.168.50.8,172.217.9.226,6,826
1541233241.761674,192.168.50.8,172.217.9.226,6,826
1541233241.762446,172.217.9.226,192.168.50.8,6,60
1541233241.762448,172.217.9.226,192.168.50.8,6,60
1541233241.792179,4.2.2.4,192.168.50.8,17,144
1541233241.792182,4.2.2.4,192.168.50.8,17,144
